date,cash,positions_value,total_equity,day_pnl,day_pnl_pct,benchmark_value
2026-02-16,1000000.0,0.0,1000000.0,0.0,0.0,2646.7
2026-03-08,55215.37,44784.63,100000.0,-900000.0,-90.0,30.09
2026-03-09,69227.46,29925.97,99153.43,-846.57,-0.85,458.03
2026-03-10,69227.46,29892.85,99120.31,-33.12,-0.03,4.07
