date,cash,positions_value,total_equity,day_pnl,day_pnl_pct,benchmark_value
2026-03-10,225245.48,273433.97,498679.45,0.0,0.0,6781.48
2026-03-11,225245.48,271304.44,496549.92,-2129.53,-0.43,6773.7
