date,cash,positions_value,total_equity,day_pnl,day_pnl_pct,benchmark_value
2026-03-10,500000.0,0.0,500000.0,0.0,0.0,6781.48
2026-03-11,500000.0,0.0,500000.0,0.0,0.0,6762.13
