transaction_id,date,ticker,action,shares,price,total_value,stop_loss,take_profit,reason,regime_at_entry,composite_score,factor_scores,signal_rank
08439392,2026-02-24,MPC,BUY,204,195.29,39839.16,187.48,234.35,SIGNAL,BULL,73.7,"{""momentum"": 68.5, ""volatility"": 58.4, ""volume"": 40.6, ""relative_strength"": 87.0, ""mean_reversion"": 91.5, ""rsi"": 90.0, ""composite"": 73.7}",
56ec75f8,2026-02-24,KMI,BUY,1225,32.69,40045.25,31.38,39.23,SIGNAL,BULL,68.4,"{""momentum"": 85.1, ""volatility"": 73.8, ""volume"": 44.5, ""relative_strength"": 80.2, ""mean_reversion"": 74.9, ""rsi"": 35.0, ""composite"": 68.4}",
