date,cash,positions_value,total_equity,day_pnl,day_pnl_pct,benchmark_value
2026-04-06,670272.05,332020.95,1002293.0,0.0,0.0,3423.55
2026-04-07,670272.05,331218.7,1001490.75,-802.25,-0.08,13.5
