date,cash,positions_value,total_equity,day_pnl,day_pnl_pct,benchmark_value
2026-03-26,1000.0,0.0,1000.0,0.0,0.0,136.15
2026-03-27,1000.0,0.0,1000.0,0.0,0.0,29.04
2026-03-28,10000.0,0.0,10000.0,9000.0,900.0,2449.7
2026-03-29,10000.0,0.0,10000.0,0.0,0.0,3.38
2026-03-30,10000.0,0.0,10000.0,0.0,0.0,10.52
