date,cash,positions_value,total_equity,day_pnl,day_pnl_pct,benchmark_value
2026-02-27,200000.0,0.0,200000.0,0.0,0.0,6843.42
2026-02-28,95346.55,105506.66,200853.21,853.21,0.43,6878.88
2026-03-01,32980.71,167872.5,200853.21,0.0,0.0,6878.88
